Date,Open,High,Low,Close,Change,Change%,Devation%,trx_cnt,trx_record,avg_cnt,amount,FI,IT,Dealer,Big3,FI_Share%,loanM_chg,loanM_chg%,loanS_chg,loanS_chg%,loan_M_S%
2020/04/22,72.6,73.9,72.5,73.9,+0.4,+0.54,1.9,"27,665","11,631",2.4,20.3,"-1,693",-9,-583,"-2,285",44.3,+311,"40,553",0,0,0
2020/04/23,74.2,75.2,73.6,74,+0.1,+0.14,2.17,"26,918","10,752",2.5,20,"-1,914",+487,-675,"-2,102",44.3,+230,"40,783",+265,265,0.6
2020/04/24,74,74.2,73.7,73.8,-0.2,-0.27,0.68,"18,098","8,073",2.2,13.4,"-2,170",+3,-381,"-2,548",44.3,-213,"40,570",+395,660,1.6
2020/04/27,74.2,75.2,74.2,74.9,+1.1,+1.49,1.36,"28,423","12,354",2.3,21.3,"+3,313",+317,+985,"+4,615",44.3,-165,"40,405",-63,597,1.5
2020/04/28,75.1,75.4,74.8,75.2,+0.3,+0.4,0.8,"22,473","9,829",2.3,16.9,+452,-39,-98,+315,44.3,-175,"40,230",+112,709,1.8
2020/04/29,75.2,76.2,75.1,75.6,+0.4,+0.53,1.46,"32,619","15,525",2.1,24.7,"+5,850",+241,+111,"+6,202",44.4,-526,"39,704",+136,845,2.1
2020/04/30,76.2,77,76,77,+1.4,+1.85,1.32,"50,247","21,023",2.4,38.5,"+10,053",+80,+478,"+10,611",44.5,-20,"39,684",+146,991,2.5
2020/05/04,74,75,73.9,74.5,-2.5,-3.25,1.43,"50,275","24,021",2.1,37.4,"-26,708",-136,-847,"-27,691",44.3,"+1,462","41,146",-38,953,2.3
2020/05/05,74.7,75,74,74.1,-0.4,-0.54,1.34,"30,499","14,431",2.1,22.7,"-14,118",-116,-729,"-14,963",44.2,"+1,066","42,212",+107,"1,060",2.5
2020/05/06,74.1,75.2,74.1,74.3,+0.2,+0.27,1.48,"26,782","12,458",2.1,19.9,"-6,802",+115,-68,"-6,755",44.1,+315,"42,527",+399,"1,459",3.4
2020/05/07,74.5,75.8,74.5,75.2,+0.9,+1.21,1.75,"31,856","13,922",2.3,23.9,"+9,367",+230,"+1,195","+10,792",44.2,-806,"41,721",-31,"1,428",3.4
2020/05/08,76.8,76.8,75.9,76.2,+1,+1.33,1.2,"38,395","17,416",2.2,29.3,"+10,981",+317,-358,"+10,940",44.2,-459,"41,262",-15,"1,413",3.4
2020/05/11,76.9,79.2,76.9,78.9,+2.7,+3.54,3.02,"59,445","28,011",2.1,46.6,"+16,480",+33,"+3,703","+20,216",44.4,-105,"41,157",+206,"1,619",3.9
2020/05/12,78.3,78.4,77,77.3,-1.6,-2.03,1.77,"45,435","21,458",2.1,35.3,"-16,486",-20,"-1,146","-17,652",44.2,+641,"41,798",+502,"2,121",5.1
2020/05/13,77.7,78.8,77.7,78.8,+1.5,+1.94,1.42,"43,132","21,005",2.1,33.8,"-3,766",+452,+115,"-3,199",44.2,-459,"41,339",+88,"2,209",5.3
2020/05/14,78,78.9,78,78.2,-0.6,-0.76,1.14,"42,129","19,774",2.1,33,"-5,620",+143,-978,"-6,455",44.2,"-1,161","40,178","+2,226","4,435",11
2020/05/15,78.2,78.6,76.4,77.1,-1.1,-1.41,2.81,"47,550","22,470",2.1,36.8,"-8,804",+36,"-1,310","-10,078",44.1,+240,"40,418","+3,008","7,443",18.4
2020/05/18,76.6,76.6,74.9,75,-2.1,-2.72,2.2,"57,978","26,917",2.2,43.8,"-19,075",+5,+1,"-19,069",44,+941,"41,359","-5,338","2,105",5.1
2020/05/19,75.4,76,74.6,74.8,-0.2,-0.27,1.87,"49,411","21,590",2.3,37.1,"-19,110",+96,+295,"-18,719",43.8,"+1,058","42,417",-128,"1,977",4.7
2020/05/20,74.9,75.3,74.5,74.5,-0.3,-0.4,1.07,"30,829","13,870",2.2,23,"-7,859",+32,+306,"-7,521",43.8,-645,"41,772",+115,"2,092",5
2020/05/21,74.5,75,74.3,74.7,+0.2,+0.27,0.94,"24,213","11,673",2.1,18.1,"-4,135",-561,+468,"-4,228",43.8,+299,"42,071",-88,"2,004",4.8
2020/05/22,74.2,74.4,73.5,73.6,-1.1,-1.47,1.2,"46,433","24,358",1.9,34.3,"-23,609",0,-707,"-24,316",43.6,-84,"41,987",+60,"2,064",4.9
2020/05/25,73.5,73.6,72.6,73.6,0,0,1.36,"26,982","13,590",2,19.8,"-9,475",-14,"+1,163","-8,326",43.5,+356,"42,343",+9,"2,073",4.9
2020/05/26,73.7,75.3,73.6,74.8,+1.2,+1.63,2.31,"28,311","12,743",2.2,21.2,"+6,137",+172,"+1,211","+7,520",43.6,-454,"41,889",-99,"1,974",4.7
2020/05/27,74.8,75.5,74.8,75.3,+0.5,+0.67,0.94,"22,380","9,717",2.3,16.8,"+2,688",0,+416,"+3,104",43.6,+114,"42,003",+101,"2,075",4.9
2020/05/28,75.7,75.9,74.8,75.3,0,0,1.46,"26,185","11,142",2.4,19.7,"-3,329","+3,493",-793,-629,43.5,+327,"42,330",+24,"2,099",5
2020/05/29,74.3,75.8,74.3,75.8,+0.5,+0.66,1.99,"44,897","8,845",5.1,33.9,"+2,178",+313,+14,"+2,505",43.6,-686,"41,644",-8,"2,091",5
2020/06/01,76,76.8,75.9,76.2,+0.4,+0.53,1.19,"25,891","11,983",2.2,19.8,"+9,820",+26,"+1,036","+10,882",43.6,-234,"41,410",+8,"2,099",5.1
2020/06/02,76.5,77.5,76.4,77.1,+0.9,+1.18,1.44,"46,411","17,377",2.7,35.8,"+9,507",+270,+686,"+10,463",43.7,-811,"40,599",+32,"2,131",5.2
2020/06/03,78,78.4,77.6,78.1,+1,+1.3,1.04,"42,872","20,113",2.1,33.5,"+10,049",+728,"+1,983","+12,760",43.8,"-1,061","39,538",+39,"2,170",5.5
2020/06/04,78.5,78.7,77.6,78.4,+0.3,+0.38,1.41,"43,657","16,411",2.7,34.2,"-5,343",+362,-197,"-5,178",43.7,-353,"39,185",+37,"2,207",5.6
2020/06/05,78.1,78.5,77.8,78.5,+0.1,+0.13,0.89,"33,936","14,514",2.3,26.5,"-1,390",0,+533,-857,43.7,"-1,261","37,924",+106,"2,313",6.1
2020/06/08,79.1,79.8,78.8,79.7,+1.2,+1.53,1.27,"53,576","25,563",2.1,42.5,"+3,589","+2,656","+1,013","+7,258",43.8,-720,"37,204",-1,"2,312",6.2
2020/06/09,79.3,80.2,78.9,79.5,-0.2,-0.25,1.63,"38,143","17,925",2.1,30.4,"+4,503",+82,-83,"+4,502",43.8,-635,"36,569",-38,"2,274",6.2
2020/06/10,79.6,79.9,79.1,79.9,+0.4,+0.5,1.01,"25,863","11,783",2.2,20.6,"+6,721",+7,+709,"+7,437",43.8,-857,"35,712",+32,"2,306",6.5
2020/06/11,79.9,80.3,78.1,78.6,-1.3,-1.63,2.75,"42,535","19,143",2.2,33.7,"+5,562",+524,-793,"+5,293",43.8,-941,"34,771",+14,"2,320",6.7
2020/06/12,77.3,78,76.6,78,-0.6,-0.76,1.78,"30,382","14,859",2,23.5,"+1,819",-155,"-1,101",+563,43.8,+204,"34,975",+6,"2,326",6.7
2020/06/15,77.7,77.9,77,77,-1,-1.28,1.15,"26,332","12,905",2,20.4,"-6,790",-8,-715,"-7,513",43.7,+153,"35,128",-51,"2,275",6.5
2020/06/16,77.8,78.5,77.7,78.4,+1.4,+1.82,1.04,"22,340","9,686",2.3,17.5,"+9,055",+58,+574,"+9,687",43.8,+7,"35,135",+3,"2,278",6.5
2020/06/17,78.9,79,77.9,78.2,-0.2,-0.26,1.4,"18,039","8,443",2.1,14.1,-532,-180,"-1,256","-1,968",43.7,+343,"35,478",+12,"2,290",6.5
2020/06/18,78.4,78.7,77.7,78.5,+0.3,+0.38,1.28,"18,090","7,536",2.4,14.2,"+1,697",+4,+270,"+1,971",43.7,+259,"35,737",+354,"2,644",7.4
2020/06/19,78.6,78.9,78.1,78.8,+0.3,+0.38,1.02,"35,887","7,669",4.7,28.2,-542,-270,+141,-671,43.7,-214,"35,523",+73,"2,717",7.6
2020/06/22,78.7,78.9,78.2,78.9,+0.1,+0.13,0.89,"16,769","7,610",2.2,13.2,"+1,997",-425,+402,"+1,974",43.7,+193,"35,716",-91,"2,626",7.4
2020/06/23,79.6,80.7,79.3,80.2,+1.3,+1.65,1.77,"45,708","20,574",2.2,36.6,"+8,322",+191,"+1,395","+9,908",43.9,"+1,040","36,756",-185,"2,441",6.6
2020/06/24,81.1,83.5,81,83.5,+3.3,+4.11,3.12,"88,391","41,893",2.1,73.2,"+31,720",+210,"+3,376","+35,306",44.1,+997,"37,753",+121,"2,562",6.8
2020/06/29,83.6,85.8,83.4,85.2,+1.7,+2.04,2.87,"98,493","39,748",2.5,83.1,"+27,471",-192,-38,"+27,241",44.3,+101,"37,854",+274,"2,836",7.5
2020/06/30,86,86.4,85.7,86.3,+1.1,+1.29,0.82,"57,741","23,058",2.5,49.7,"+23,100","-3,741",-255,"+19,104",44.5,-801,"37,053",+102,"2,938",7.9
2020/07/01,86.5,87.6,85.5,85.9,-0.4,-0.46,2.43,"44,577","22,175",2,38.5,"+7,545","-2,285",-307,"+4,953",44.6,"-1,997","35,056",+21,"2,959",8.4
2020/07/02,85.8,86,84.6,86,+0.1,+0.12,1.63,"34,490","16,916",2,29.5,"-2,948","-1,611","+1,261","-3,298",44.5,"+1,203","36,259",-259,"2,700",7.4
2020/07/03,86.1,86.2,85.1,85.3,-0.7,-0.81,1.28,"44,883","21,640",2.1,38.3,"+2,231",-744,+798,"+2,285",44.6,"-1,858","34,401",-84,"2,616",7.6
2020/07/06,85.7,86.6,85.6,86.4,+1.1,+1.29,1.17,"44,371","17,935",2.5,38.3,"+15,456",-81,"+2,605","+17,980",44.7,+111,"34,512",-134,"2,482",7.2
2020/07/07,87.1,87.5,85.6,87,+0.6,+0.69,2.2,"52,854","21,050",2.5,45.7,"+11,495",-311,+99,"+11,283",44.8,-687,"33,825",-96,"2,386",7.1
2020/07/08,87,87.3,86.6,87,0,0,0.8,"40,532","15,078",2.7,35.2,"+6,030",-39,"+1,071","+7,062",44.8,+668,"34,493",-111,"2,275",6.6
2020/07/09,87.3,87.4,85.8,86.2,-0.8,-0.92,1.84,"51,421","20,494",2.5,44.4,"-4,716",-26,-317,"-5,059",44.8,+713,"35,206",+692,"2,967",8.4
2020/07/10,86.2,86.2,84.8,84.8,-1.4,-1.62,1.62,"55,453","22,536",2.5,47.4,"+6,795",-68,+280,"+7,007",44.8,"-1,486","33,720",-136,"2,831",8.4
2020/07/13,85.4,86.7,85.4,86.7,+1.9,+2.24,1.53,"36,626","14,492",2.5,31.5,"+11,965",-374,"+3,928","+15,519",44.9,+639,"34,359",-27,"2,804",8.2
2020/07/14,86.8,87.5,86.3,86.3,-0.4,-0.46,1.38,"34,934","13,706",2.5,30.3,"+4,633",-96,"+2,195","+6,732",44.9,-440,"33,919",-59,"2,745",8.1
2020/07/15,86.6,87.2,86.5,86.6,+0.3,+0.35,0.81,"47,807","22,664",2.1,41.5,"-5,462","-3,243","+6,326","-2,379",44.9,-188,"33,731",-219,"2,526",7.5
2020/07/16,87,88,86.9,87.6,+1,+1.15,1.27,"50,531","20,067",2.5,44.2,"+3,480",-278,"+2,776","+5,978",44.9,+836,"34,567","-1,197","1,329",3.8
2020/07/17,88.3,88.6,87.6,88,+0.4,+0.46,1.14,"48,813","21,341",2.3,43.1,"-5,487",-11,"+2,294","-3,204",44.8,+516,"35,083","-1,294",35,0.1
2020/07/20,88,88,85,86.8,-1.2,-1.36,3.41,"74,479","29,010",2.6,64.2,"-15,240",-43,"+1,560","-13,723",44.7,-614,"34,469",-35,0,0
2020/07/21,86,86.1,85.1,85.3,-1.5,-1.73,1.15,"74,962","34,475",2.2,64.1,"-12,236",-119,"+2,801","-9,554",44.6,"+2,197","36,666",0,0,0
2020/07/22,85.3,86,85.1,85.9,+0.6,+0.7,1.06,"73,725","28,177",2.6,63.1,"-2,384",-59,"+12,806","+10,363",44.5,"+3,691","40,357",0,0,0
2020/07/23,81.3,82.5,81.1,82.1,+0.4,+0.49,1.71,"79,362","31,355",2.5,65,"+10,346",-98,"-16,736","-6,488",44.6,"-1,713","38,644",+291,291,0.8
2020/07/24,81.5,81.9,80,80,-2.1,-2.56,2.31,"50,436","23,339",2.2,40.8,"-11,100",-282,"-4,443","-15,825",44.5,+464,"39,108",+89,380,1
2020/07/27,79.6,79.9,78,78,-2,-2.5,2.38,"68,636","29,796",2.3,53.9,+887,-501,"-1,855","-1,470",44.6,+737,"39,845","+1,118","1,498",3.8
2020/07/28,77.8,82.7,77.3,78.4,+0.4,+0.51,6.92,"89,740","36,892",2.4,71.5,"+1,824",-270,-42,"+1,512",44.7,"+1,892","41,737",+146,"1,644",3.9
2020/07/29,78.6,79.8,78,78,-0.4,-0.51,2.3,"39,362","20,547",1.9,30.9,"-15,576",-429,"-1,432","-17,437",44.6,"+1,113","42,850",-75,"1,569",3.7
2020/07/30,78.7,78.8,77.5,78,0,0,1.67,"40,501","17,186",2.4,31.6,"-4,793",-209,"-1,491","-6,493",44.6,+530,"43,380",-673,896,2.1
2020/07/31,78.5,79.4,78.4,78.4,+0.4,+0.51,1.28,"47,089","17,849",2.6,37.1,"-4,434",+6,+671,"-3,757",44.5,+454,"43,834",+55,951,2.2
2020/08/03,78.4,78.9,77.1,77.1,-1.3,-1.66,2.3,"61,172","28,055",2.2,47.6,"-28,417",0,-932,"-29,349",44.3,"+1,243","45,077",+79,"1,030",2.3
2020/08/04,77.7,78.2,77.5,78.1,+1,+1.3,0.91,"23,090","10,819",2.1,18,"+3,565",-402,"-1,510","+1,653",44.3,"+1,053","46,130",+13,"1,043",2.3
2020/08/05,78.3,78.5,77.9,77.9,-0.2,-0.26,0.77,"27,876","14,160",2,21.8,"-3,732",+43,-211,"-3,900",44.3,"+1,076","47,206",-2,"1,041",2.2
2020/08/06,79.3,79.7,78.5,79,+1.1,+1.41,1.54,"33,251","16,746",2,26.3,"+3,834",+38,+663,"+4,535",44.3,+451,"47,657",+60,"1,101",2.3
2020/08/07,79.6,79.6,78.3,78.3,-0.7,-0.89,1.65,"21,862","11,805",1.9,17.2,"-4,307",0,-620,"-4,927",44.3,"+1,037","48,694",-75,"1,026",2.1
2020/08/10,79.2,80.9,79.1,80.5,+2.2,+2.81,2.3,"49,799","23,279",2.1,39.9,"+10,909",+52,"+2,107","+13,068",44.3,"+1,668","50,362",+84,"1,110",2.2
2020/08/11,81,81.1,79.6,79.8,-0.7,-0.87,1.86,"30,817","13,848",2.2,24.7,"-5,835",+67,"-1,222","-6,990",44.3,"+1,004","51,366",+215,"1,325",2.6
2020/08/12,80.9,81.5,79.9,81.4,+1.6,+2.01,2.01,"45,678","20,916",2.2,36.9,"+7,585",+116,+676,"+8,377",44.4,"+2,700","54,066",-100,"1,225",2.3
2020/08/13,82,82.3,79.2,79.5,-1.9,-2.33,3.81,"91,724","36,555",2.5,73.6,"-8,160","+4,456","-3,537","-7,242",44.3,"-5,310","48,756",-148,"1,077",2.2
2020/08/14,79.8,80.7,79.6,80.4,+0.9,+1.13,1.38,"35,459","13,587",2.6,28.4,"+3,233",+997,"-1,004","+3,226",44.3,+34,"48,790",+40,"1,117",2.3
2020/08/17,80.7,80.7,80,80.2,-0.2,-0.25,0.87,"23,623","11,055",2.1,19,+236,+4,-408,-168,44.3,-22,"48,768",+93,"1,210",2.5
2020/08/18,80.5,80.5,79.3,79.8,-0.4,-0.5,1.5,"33,226","11,086",3,26.5,"+4,332",0,"-1,332","+3,000",44.3,"-1,030","47,738",+78,"1,288",2.7
2020/08/19,80.9,80.9,79.3,79.3,-0.5,-0.63,2.01,"34,691","13,857",2.5,27.7,"+9,500",0,"-3,497","+6,003",44.4,-535,"47,203",+143,"1,431",3
2020/08/20,79.6,79.9,75.6,77.1,-2.2,-2.77,5.42,"62,249","28,426",2.2,48.2,"-9,185",+39,"-2,232","-11,378",44.4,"-1,808","45,395",-270,"1,161",2.6
2020/08/21,78.2,78.4,77.5,78.2,+1.1,+1.43,1.17,"24,488","11,775",2.1,19.1,"+3,913",+169,-274,"+3,808",44.4,-326,"45,069",-5,"1,156",2.6
2020/08/24,78.2,78.4,77.6,77.6,-0.6,-0.77,1.02,"21,802","8,976",2.4,17,"-4,365",+16,+447,"-3,902",44.4,+218,"45,287",-8,"1,148",2.5
2020/08/25,78.1,78.5,77.8,78.3,+0.7,+0.9,0.9,"17,655","7,599",2.3,13.8,"+7,863",-22,+204,"+8,045",44.5,-536,"44,751",-178,970,2.2
2020/08/26,78.3,78.4,77.9,78.2,-0.1,-0.13,0.64,"16,286","7,049",2.3,12.7,+531,0,-91,+440,44.5,"-1,246","43,505",-33,937,2.2
2020/08/27,78.2,78.7,77.5,77.5,-0.7,-0.9,1.53,"24,154","11,696",2.1,18.8,"-6,487",0,-514,"-7,001",44.4,+724,"44,229",-78,859,1.9
2020/08/28,77.4,78.2,77.1,77.5,0,0,1.42,"25,486","11,424",2.2,19.8,"-4,710",-66,+48,"-4,728",44.4,+158,"44,387",-68,791,1.8
2020/08/31,77.8,78,76.9,76.9,-0.6,-0.77,1.42,"30,590","9,800",3.1,23.6,"-4,068",+1,-4,"-4,071",44.3,+286,"44,673",-85,706,1.6
2020/09/01,76.9,77.3,76.4,77,+0.1,+0.13,1.17,"22,918","9,429",2.4,17.6,"-4,062",+67,-89,"-4,084",44.3,+372,"45,045",-62,644,1.4
2020/09/02,77.2,77.8,77,77.8,+0.8,+1.04,1.04,"24,934","10,679",2.3,19.3,"-2,921",-261,+941,"-2,241",44.3,+408,"45,453",-85,559,1.2
2020/09/03,78.8,79.3,77.6,77.7,-0.1,-0.13,2.19,"41,884","19,460",2.2,32.8,"-7,579","-3,034",+839,"-9,774",44.2,+725,"46,178",+25,584,1.3
2020/09/04,77,77.3,76.6,76.9,-0.8,-1.03,0.9,"36,807","15,981",2.3,28.3,"-13,973",0,+56,"-13,917",44.1,+414,"46,592",-42,542,1.2
2020/09/07,76.8,77.5,76.8,77.3,+0.4,+0.52,0.91,"21,248","10,350",2.1,16.4,0,+5,-326,-321,44.1,+306,"46,898",+4,546,1.2
2020/09/08,77.7,78.1,77.3,77.5,+0.2,+0.26,1.03,"26,250","9,471",2.8,20.4,"-3,211",0,+205,"-3,006",,+101,"46,999",+6,552,1.2
2020/09/09,77.3,77.9,76.6,77.9,+0.4,+0.52,1.68,"22,505","10,226",2.2,17.4,-834,+3,-505,"-1,336",44,-195,"46,804",+33,585,1.2
2020/09/10,78,78.7,78,78.5,+0.6,+0.77,0.9,"29,117","12,763",2.3,22.8,"+12,943",0,+432,"+13,375",44.2,+305,"47,109",+101,686,1.5
2020/09/11,78.5,78.5,78,78.5,0,0,0.64,"16,133","7,897",2,12.6,"+4,504",+16,-429,"+4,091",44.2,-103,"47,006",-54,632,1.3
2020/09/14,78.8,79.5,78.6,79.4,+0.9,+1.15,1.15,"27,030","13,151",2.1,21.4,"+9,594",0,+939,"+10,533",44.2,+317,"47,323",-17,615,1.3
2020/09/15,79.4,79.4,78.9,79.1,-0.3,-0.38,0.63,"16,939","7,801",2.2,13.4,-429,+37,+170,-223,44.3,+797,"48,120",-6,609,1.3
2020/09/16,79.4,79.4,78.6,78.8,-0.3,-0.38,1.01,"18,122","8,344",2.2,14.3,"+1,327",+281,"-1,715",-107,44.3,+66,"48,186",+6,615,1.3
2020/09/17,78.6,79.1,78,78.1,-0.7,-0.89,1.4,"20,784","10,005",2.1,16.3,"-2,341",-39,+52,"-2,328",44.4,+524,"48,710",+16,631,1.3
2020/09/18,77.9,78.2,77.5,77.6,-0.5,-0.64,0.9,"32,664","9,826",3.3,25.4,"-5,345",-334,-335,"-6,014",44.4,+469,"49,179",-17,614,1.2
2020/09/21,77.6,78.3,77.3,77.4,-0.2,-0.26,1.29,"19,006","9,495",2,14.8,"-6,343",-12,"-1,885","-8,240",44.3,+39,"49,218",-27,587,1.2
2020/09/22,77.3,77.3,76.5,76.8,-0.6,-0.78,1.03,"25,601","10,596",2.4,19.7,"-6,971",-40,"-1,884","-8,895",44.3,-194,"49,024",+17,604,1.2
2020/09/23,77,77.2,76.6,76.7,-0.1,-0.13,0.78,"18,142","8,408",2.2,13.9,"-2,152",-8,"-1,421","-3,582",44.2,-783,"48,241",+19,623,1.3
2020/09/24,76.1,76.4,75,75,-1.7,-2.22,1.83,"57,338","27,989",2,43.2,"-17,512","-1,000","-1,055","-19,567",44.1,+427,"48,668",+350,973,2
2020/09/25,75.4,75.7,74.1,74.3,-0.7,-0.93,2.13,"38,125","17,695",2.2,28.5,"-1,040",-951,-520,"-2,511",44.1,"-2,037","46,631",-44,929,2
2020/09/28,74.9,76.9,74.8,76.9,+2.6,+3.5,2.83,"32,251","14,071",2.3,24.6,"+14,790",0,+202,"+14,992",44.2,-776,"45,855",+70,999,2.2
2020/09/29,77.3,78.4,77,77,+0.1,+0.13,1.82,"36,476","14,074",2.6,28.3,"+4,236",0,+285,"+4,521",44.2,+452,"46,307",+92,"1,091",2.4
2020/09/30,78,78,77.3,77.4,+0.4,+0.52,0.91,"19,230","8,011",2.4,14.9,+733,0,+195,+928,44.3,+177,"46,484",-26,"1,065",2.3
2020/10/05,78.2,78.5,77.5,77.7,+0.3,+0.39,1.29,"19,075","8,036",2.4,14.9,+165,0,+10,+175,44.3,+880,"47,364",+14,"1,079",2.3
2020/10/06,78.1,78.2,77.6,77.8,+0.1,+0.13,0.77,"16,976","7,560",2.2,13.2,"+3,097",0,-100,"+2,997",44.3,-731,"46,633",-178,901,1.9
2020/10/07,77.4,77.8,77.1,77.4,-0.4,-0.51,0.9,"17,236","6,752",2.6,13.3,"-8,366",-10,+555,"-7,821",44.2,+338,"46,971",-145,756,1.6
2020/10/08,77.8,78,77.5,78,+0.6,+0.78,0.65,"14,942","7,978",1.9,11.6,"+1,558",-17,+245,"+1,786",44.2,+217,"47,188",-103,653,1.4
2020/10/12,78.4,78.8,78.1,78.7,+0.7,+0.9,0.9,"38,085","14,391",2.6,29.9,"+10,654",-72,+229,"+10,811",44.3,-364,"46,824",+35,688,1.5
2020/10/13,79,79.1,78.1,78.9,+0.2,+0.25,1.27,"22,947","10,059",2.3,18,"+2,196",-9,-134,"+2,053",44.3,-277,"46,547",+9,697,1.5
2020/10/14,78.1,78.8,78,78,-0.9,-1.14,1.01,"42,432","11,427",3.7,33.2,"-7,877",-76,-713,"-8,665",44.3,+219,"46,766",+14,711,1.5
2020/10/15,77.7,78.5,77.6,78.1,+0.1,+0.13,1.15,"26,261","9,280",2.8,20.5,"-1,032",+50,+253,-729,44.3,-420,"46,346",+86,797,1.7
2020/10/16,78.4,79.9,78.2,78.6,+0.5,+0.64,2.18,"48,409","21,575",2.2,38.3,0,+4,0,+4
2020/10/19,80,81.5,79.7,81.3,+2.7,+3.44,2.29,"85,722","41,492",2.1,69.3,"+36,509",+992,"+3,925","+41,426",44.6,+307,"46,785",+155,984,2.1
2020/10/20,81.5,82,80.8,81.4,+0.1,+0.12,1.48,"45,689","23,005",2,37.2,"-3,064",+10,+447,"-2,607",44.6,+64,"46,849",+45,"1,029",2.2
2020/10/21,81.5,81.5,80.3,80.4,-1,-1.23,1.47,"32,456","14,481",2.2,26.2,-377,-13,"-3,042","-3,432",44.6,-133,"46,716",-77,952,2
2020/10/22,80.8,80.8,80.3,80.8,+0.4,+0.5,0.62,"24,774","9,087",2.7,20,"+6,941",-18,-807,"+6,116",44.6,-631,"46,085",0,952,2.1
2020/10/23,81.2,81.4,80.5,80.7,-0.1,-0.12,1.11,"18,969","7,944",2.4,15.3,"-3,351","+1,229",-54,"-2,176",44.6,-296,"45,789",-19,933,2
2020/10/26,81.1,81.1,80,80.2,-0.5,-0.62,1.36,"14,377","7,849",1.8,11.6,+956,+110,-851,+215,44.6,-148,"45,641",+186,"1,119",2.5
2020/10/27,79.9,80,79.4,80,-0.2,-0.25,0.75,"21,240","9,012",2.4,16.9,"-1,713",0,-978,"-2,691",44.6,-17,"45,624",-267,852,1.9
2020/10/28,79.4,79.7,78.2,78.3,-1.7,-2.12,1.88,"33,914","16,485",2.1,26.7,"-8,033",-36,"-1,991","-10,060",44.6,-921,"44,703",+243,"1,095",2.4
2020/10/29,77.6,78.2,76.8,78,-0.3,-0.38,1.79,"30,619","15,101",2,23.8,"-7,967",0,"-1,648","-9,615",44.5,-796,"43,907",-327,768,1.7
2020/10/30,77.6,78.2,77.1,77.5,-0.5,-0.64,1.41,"26,399","9,463",2.8,20.5,"-3,132",0,-600,"-3,733",44.4,-386,"43,521",+60,828,1.9
2020/11/02,77.5,78.3,77.4,78.3,+0.8,+1.03,1.16,"17,820","8,075",2.2,13.9,"+4,252",-25,-239,"+3,988",44.5,-124,"43,397",+83,911,2.1
2020/11/03,78.5,78.8,78.1,78.3,0,0,0.89,"14,624","7,545",1.9,11.5,"-1,387",+3,+1,"-1,383",44.5,+55,"43,452",+13,924,2.1
2020/11/04,78.4,79.4,78,78.8,+0.5,+0.64,1.79,"18,928","7,641",2.5,14.9,"-2,241",0,+537,"-1,704",44.5,+245,"43,697",-23,901,2.1
2020/11/05,79,79.3,78.5,79,+0.2,+0.25,1.02,"14,675","6,177",2.4,11.6,0,+16,0,+16
2020/11/06,79.6,79.9,79.3,79.7,+0.7,+0.89,0.76,"21,928","9,256",2.4,17.5,"+8,098",-25,-77,"+7,995",44.5,-606,"43,229",+257,"1,171",2.7
2020/11/09,80.7,81.5,80.5,81.2,+1.5,+1.88,1.25,"42,302","19,937",2.1,34.2,"+17,221",-18,"+3,489","+20,692",44.6,+347,"43,576",-17,"1,154",2.6
2020/11/10,81.1,81.2,80.3,80.8,-0.4,-0.49,1.11,"21,870","10,248",2.1,17.7,"+1,611",+40,-55,"+1,596",44.7,-416,"43,160",+2,"1,156",2.7
2020/11/11,80.8,81.7,80.4,81.6,+0.8,+0.99,1.61,"36,850","17,181",2.1,29.9,"+7,327",-53,"+5,107","+12,380",44.7,+960,"44,120",+13,"1,169",2.6
2020/11/12,81.7,82,80.8,81.9,+0.3,+0.37,1.47,"44,996","19,911",2.3,36.7,"+2,099","+4,692",+13,"+6,804",44.7,+953,"45,073",+82,"1,251",2.8
2020/11/13,81.9,82,80.9,81.4,-0.5,-0.61,1.34,"32,250","14,397",2.2,26.3,"+1,130",-26,"-2,900","-1,796",44.7,"-1,513","43,560",+17,"1,268",2.9
2020/11/16,82,82.9,81.9,82.6,+1.2,+1.47,1.23,"50,716","22,122",2.3,41.8,"+12,526",+17,"+4,548","+17,091",44.8,+233,"43,793",+5,"1,273",2.9
2020/11/17,83.1,83.3,82.3,83,+0.4,+0.48,1.21,"45,391","17,332",2.6,37.6,"+9,877",-34,"-1,166","+8,677",44.9,"-1,010","42,783",+89,"1,362",3.2
2020/11/18,82.9,83.4,82.7,83.2,+0.2,+0.24,0.84,"30,993","14,929",2.1,25.8,"+12,489",-19,-179,"+12,291",45,-118,"42,665",+53,"1,415",3.3
2020/11/19,82.7,83.2,82.5,82.9,-0.3,-0.36,0.84,"23,993","11,054",2.2,19.9,-189,-93,+143,-139,45,-18,"42,647",+12,"1,427",3.3
2020/11/20,83.3,83.3,82.1,82.5,-0.4,-0.48,1.45,"24,856","11,943",2.1,20.5,+119,-169,-603,-653,45,-418,"42,229",-8,"1,419",3.4
2020/11/23,82.9,83.2,82.5,82.9,+0.4,+0.48,0.85,"24,645","10,383",2.4,20.4,"+6,481",-528,+474,"+6,427",45,-167,"42,062",+23,"1,442",3.4
2020/11/24,83.1,83.1,82,82,-0.9,-1.09,1.33,"22,998","11,782",2,18.9,"-5,181",+17,-577,"-5,741",45,+484,"42,546",-18,"1,424",3.3
